pdf_file,csv_paper,csv_rating,scan_candidate,match_tier,pattern_name,page,context_snippet
Khan - 2025 - Quantum Software Engineering Developing Algorithms for IBM Quantum Systems.pdf,Khan,na,partial,weak,calibration-mention,18,"ut inaccuracies may misrepresent outcomes or compromise the integrity of probabilistic sampling. Mitigation strategies include repeated measurements, calibration-aware circuit design, zero-noise extrapolation, and classical post-processing corrections. IBM’s Qiskit provides libraries and routines to model t"
Khan - 2025 - Quantum Software Engineering Developing Algorithms for IBM Quantum Systems.pdf,Khan,na,partial,weak,calibration-mention,19,time allows automated execution of iterative hybrid algorithms while dynamically adjusting measurement and transpilation strategies based on hardware calibration data. The integration of AI and machine learning (ML) into QSE workflows promises self-optimizing quantum code generation. ML models can analyze p
Khan - 2025 - Quantum Software Engineering Developing Algorithms for IBM Quantum Systems.pdf,Khan,na,partial,weak,T1-T2-mention,11,"better deployed on backends with higher two-qubit gate fidelity, while algorithms requiring long coherence benefit from systems with optimized T1 and T2 times. Additionally, cross-platform benchmarking, comparing simulation results from Qiskit Aer with real-hardware outcomes, helps quantify the effect of n"
Khan - 2025 - Quantum Software Engineering Developing Algorithms for IBM Quantum Systems.pdf,Khan,na,partial,weak,coherence-time,2,"aditional programming paradigms that rely on deterministic execution, QSE must contend with stochastic outputs, noise interference, and limited qubit coherence times. Therefore, this field introduces new principles, abstractions, and frameworks that align quantum computation’s theoretical underpinnings with the e"
Khan - 2025 - Quantum Software Engineering Developing Algorithms for IBM Quantum Systems.pdf,Khan,na,partial,weak,coherence-time,4,"l programming paradigms. Different physical realizations of qubits exist—trapped ions, photonic qubits, and superconducting circuits—each with unique coherence times, gate fidelities, and noise characteristics. IBM Quantum employs superconducting transmon qubits, which operate at millikelvin temperatures and requ"
Khan - 2025 - Quantum Software Engineering Developing Algorithms for IBM Quantum Systems.pdf,Khan,na,partial,weak,coherence-time,4,"perconducting transmon qubits, which operate at millikelvin temperatures and require careful calibration to sustain coherence and reduce gate errors. Coherence time represents how long a qubit can maintain its quantum state before environmental interactions cause decoherence, while gate fidelity measures the accu"
Khan - 2025 - Quantum Software Engineering Developing Algorithms for IBM Quantum Systems.pdf,Khan,na,partial,weak,coherence-time,5,"d in 2022, expanded this design to 433 qubits, incorporating improved error calibration and cryogenic control systems that enhanced gate fidelity and coherence times. The upcoming Condor processor, projected to surpass 1,000 qubits, embodies IBM’s roadmap toward fault-tolerant quantum computing. These architectur"
Khan - 2025 - Quantum Software Engineering Developing Algorithms for IBM Quantum Systems.pdf,Khan,na,partial,weak,coherence-time,15,"tasks that exploit superposition and entanglement. This model is essential in the Noisy Intermediate-Scale Quantum (NISQ) era, where qubit counts and coherence times are insufficient for large-scale, purely quantum computation. Architecturally, hybrid systems consist of tightly coupled quantum and classical compo"
Khan - 2025 - Quantum Software Engineering Developing Algorithms for IBM Quantum Systems.pdf,Khan,na,partial,weak,coherence-time,19,"ity issues and quantum resource limitations. Current superconducting qubit architectures, despite rapid growth in qubit counts, remain constrained by coherence times, gate fidelity, and connectivity. As a result, algorithms must be optimized for shallow circuit depth and minimal entangling operations. Scaling qua"
Khan et al. - 2024 - Error Mitigation in the NISQ Era Applying Measurement Error Mitigation Techniques to Enhance Quantu.pdf,Khan et al.,no,partial,weak,calibration-mention,2,"culationerrorstocompletefailures,particularly pronouncedinlarge-scalequantumsystems[7]. Mitigationstrategiessuchasmeasurement errorcorrectioncircuits,calibrationcircuits,error-correctingcodesanddynamicaldecou- plingtechniquesofferavenuestosafeguardquantumsystemsfromnoise-inducederrors, enhancingreliabilitya"
Khan et al. - 2024 - Error Mitigation in the NISQ Era Applying Measurement Error Mitigation Techniques to Enhance Quantu.pdf,Khan et al.,no,partial,weak,calibration-mention,6,"in the readout process, such as crosstalk be- qubits,imperfectcalibrationofmeasurementdevices,ornoiseinthemeasurementappara- tween qubits, imperfect calibration of measurement devices, or noise in the measurement tus. Itcanbeestimatedduringthedevicecalibrationprocessbycomparingtheexpected apparatus. It can"
Khan et al. - 2024 - Error Mitigation in the NISQ Era Applying Measurement Error Mitigation Techniques to Enhance Quantu.pdf,Khan et al.,no,partial,weak,calibration-mention,6,oise in the measurement tus. Itcanbeestimatedduringthedevicecalibrationprocessbycomparingtheexpected apparatus. It can be estimated during the device calibration process by comparing the logicalstateswiththeobservedoutcomes. expected logical states with the observed outcomes. Measurementerror[17]referstoina
Khan et al. - 2024 - Error Mitigation in the NISQ Era Applying Measurement Error Mitigation Techniques to Enhance Quantu.pdf,Khan et al.,no,partial,weak,calibration-mention,8,"menterrorspecificallypertainstodiscrepanciesbetweentheexpectedandobserved outcomesduetoimperfectionsinthereadoutprocess,suchascrosstalkbetweenqubits, calibrationerrorsinmeasurementdevices,ornoiseinthereadoutapparatus. Unlikemea- surementerror, readoutassignmenterrorfocusessolelyonerrorsrelatedtothecorrect a"
Khan et al. - 2024 - Error Mitigation in the NISQ Era Applying Measurement Error Mitigation Techniques to Enhance Quantu.pdf,Khan et al.,no,partial,weak,coherence-time,5,"ons. 8. MedianReadoutError(MER):theaverageerrorrateduringthemeasurementstage ofaquantumcomputation,reflectingthefidelityofoutputresults. 9. Median T1/Coherence Time: the duration for which a quantum state can main- tain its coherence or superposition, highlighting the stability and robustness of quantumoperations"
Khan et al. - 2024 - Error Mitigation in the NISQ Era Applying Measurement Error Mitigation Techniques to Enhance Quantu.pdf,Khan et al.,no,partial,weak,coherence-time,18,"ncludeinherentnoiseandimperfections inthephysicalquantumhardware,environmentaldisturbancesduringcomputation,and limitations in qubit connectivity and coherence times [26]. QTC based upon Hamilto- nian[27]arepotentialcandidateforerrormitigationanalysis. MostEffectiveErrorMitigationTechnique: Amongtheerrormitigatio"
Kim et al. - 2023 - Evidence for the utility of quantum computing before fault tolerance.pdf,Kim et al. (utility),partial,partial,weak,calibration-mention,1,ts evidence for the utility of quantum computing in a pre-fault-tolerant era. These experimental results are enabled by advances in the coherence and calibration of a superconducting processor at this scale and the ability to characterize1 and controllably manipulate noise across such a large device. We est
Kim et al. - 2023 - Evidence for the utility of quantum computing before fault tolerance.pdf,Kim et al. (utility),partial,partial,weak,calibration-mention,2,"f this scale and allow the time-evolution operator, circuit depths accessed in this work. The two-qubit CNOT gates between neighbours are realized by calibrating the cross-resonance interac- e−iHZZδt= ∏ (cid:29)i,j(cid:28) eiJδtZiZj=∏ (cid:29)i,j(cid:28) R ZiZj (−2Jδt) tion16. As each qubit has at most thre"
Kim et al. - 2023 - Evidence for the utility of quantum computing before fault tolerance.pdf,Kim et al. (utility),partial,partial,weak,calibration-mention,2,") can be performed in three layers of parallelized CNOT gates (Fig. 1b). e−iHXδt = ∏ e−ihδtXi=∏ R (2hδt), i i Xi The CNOT gates within each layer are calibrated for optimal simultane- ous operation (see Methods for more details). in which the evolution time T is discretized into T/δt Trotter steps and We no"
Kim et al. - 2023 - Evidence for the utility of quantum computing before fault tolerance.pdf,Kim et al. (utility),partial,partial,weak,calibration-mention,7,"s coefficients, in which p is an integer depending on the method. Here we consider MPS2,32,33 with p = 2 and isoTNS3 with p = 4. MPS represent Device calibration a quantum state as a network of rank-3 tensors that, when contracted The speed of cross-resonance-based CNOT gates is dependent on the or multipli"
Kim et al. - 2023 - Evidence for the utility of quantum computing before fault tolerance.pdf,Kim et al. (utility),partial,partial,weak,calibration-mention,7,"nd dimension the layer, we develop a new tune-up scheme for large-scale processor χ. MPS methods have the advantage of well-developed algorithms, yet calibration that optimizes the layer rather than the individual gates. suffer from fundamental limitations of using a 1D method to simulate First, the control"
Kim et al. - 2023 - Evidence for the utility of quantum computing before fault tolerance.pdf,Kim et al. (utility),partial,partial,weak,calibration-mention,7,"efully optimized. MPS, though these can be systematically reduced with increasing bond Finally, all gates in the layer are fixed to this duration and calibrated dimension. simultaneously with error-amplification sequences44. Compared with independently calibrated gates, the layer duration is unchanged, but"
Kim et al. - 2023 - Evidence for the utility of quantum computing before fault tolerance.pdf,Kim et al. (utility),partial,partial,weak,calibration-mention,7,"es in the layer are fixed to this duration and calibrated dimension. simultaneously with error-amplification sequences44. Compared with independently calibrated gates, the layer duration is unchanged, but Data availability gates are slower with lower drive amplitudes, reducing any leakage arising from multi"
Kim et al. - 2023 - Evidence for the utility of quantum computing before fault tolerance.pdf,Kim et al. (utility),partial,partial,weak,calibration-mention,7,"ged, but Data availability gates are slower with lower drive amplitudes, reducing any leakage arising from multi-photon transitions. The simultaneous calibration The datasets generated and analysed during this study are available at also ensures that the gates are calibrated as they are implemented in https"
Kim et al. - 2023 - Evidence for the utility of quantum computing before fault tolerance.pdf,Kim et al. (utility),partial,partial,weak,calibration-mention,7,"oton transitions. The simultaneous calibration The datasets generated and analysed during this study are available at also ensures that the gates are calibrated as they are implemented in https://doi.org/10.6084/m9.figshare.22500355. the circuit. 43. Zhang, E. J. et al. High-performance superconducting quan"
Kim et al. - 2023 - Evidence for the utility of quantum computing before fault tolerance.pdf,Kim et al. (utility),partial,partial,weak,calibration-mention,8,"ns. Y.K., K.X.W. and B. Snell, D. Soederstedt, J. G. Sogo, J. Speidell, W. Spratt, S. Spring, S. Srinivasan, A. A. Stabile, A.K. developed the device-calibration protocol and calibrated the quantum processor with K. Stawiasz, M. Steffen, J. Stehlik, R. Steiner, D. Stephenson, C. Stuckey, L. V. Subramaniam,"
Kim et al. - 2023 - Evidence for the utility of quantum computing before fault tolerance.pdf,Kim et al. (utility),partial,partial,weak,calibration-mention,8,"nell, D. Soederstedt, J. G. Sogo, J. Speidell, W. Spratt, S. Spring, S. Srinivasan, A. A. Stabile, A.K. developed the device-calibration protocol and calibrated the quantum processor with K. Stawiasz, M. Steffen, J. Stehlik, R. Steiner, D. Stephenson, C. Stuckey, L. V. Subramaniam, S.R. and H.N. E.v.d.B. an"
Kim et al. - 2023 - Evidence for the utility of quantum computing before fault tolerance.pdf,Kim et al. (utility),partial,partial,weak,hw-noise-mention,2,"rota- for noisy expectation values as a function of a noise parameter. This X h tions, R (θ). requires the controlled amplification of the intrinsic hardware noise ZZ J For the experimental implementation, we primarily used the IBM by a known gain factor G to extrapolate to the ideal G = 0 result. ZNE Eagle proc"
Kim et al. - 2023 - Evidence for the utility of quantum computing before fault tolerance.pdf,Kim et al. (utility),partial,partial,weak,coherence-time,2,"vity and median T and T times of 1 2 h is the global transverse field. Spin dynamics from an initial state can 288 μs and 127 μs, respectively. These coherence times are unprec- be simulated by means of first-order Trotter decomposition of the edented for superconducting processors of this scale and allow the tim"
Kim et al. - 2025 - Enhanced Extrapolation-Based Quantum Error Mitigation Using Repetitive Structure in Quantum Algorith.pdf,Kim et al. (enhanced),no,no,none,,,
Kim et al. - 2025 - Error mitigation with stabilized noise in superconducting quantum processors.pdf,Kim et al. (enhanced),no,partial,weak,temporal-mention,2,"alibration. Repeating the same experiment at controlled by a separate control line to modulate the qubit–TLS different times, Fig. 1c illustrates the temporal fluctuation of the interaction.Applyingabiasontheelectrodes,parametrizedbyk in qubit–TLSinteraction. TLS arbitrary units, modifies the local electric field at de"
Kim et al. - 2025 - Error mitigation with stabilized noise in superconducting quantum processors.pdf,Kim et al. (enhanced),no,partial,weak,calibration-mention,2,"e employ a device with six atthegiventimeinstance.Inthemeantime,weobservethatnofurther fixed-frequency transmon qubits connected in a one-dimensional calibrationisneededforthequbititself,aswemainlymodulateTLS chain(Q1-Q2-⋯ -Q6)withtunablecouplers25–29.Eachtransmonqubit characteristics unless we had a pronou"
Kim et al. - 2025 - Error mitigation with stabilized noise in superconducting quantum processors.pdf,Kim et al. (enhanced),no,partial,weak,calibration-mention,2,"qubit characteristics unless we had a pronounced qubit–TLS interaction isequippedwithanelectrodethatisplacedabove.Theelectrodeis during initial qubit calibration. Repeating the same experiment at controlled by a separate control line to modulate the qubit–TLS different times, Fig. 1c illustrates the tempora"
Kim et al. - 2025 - Error mitigation with stabilized noise in superconducting quantum processors.pdf,Kim et al. (enhanced),no,partial,weak,calibration-mention,8,"cence,visithttp:// cancellationexperiments.D.M.Z.andY.L.configuredthecryo- creativecommons.org/licenses/by-nc-nd/4.0/. environment.D.M.Z.,Y.L.,andY.K.calibratedthedevice.G.K.,A.S.,and J.S.contributedtothedesignandfabricationofthedevice.Y.K., ©TheAuthor(s)2025,modifiedpublication2026 L.C.G.G.,A.D.,andA.K.ana"
Kiss et al. - 2025 - Quantum error mitigation for Fourier moment computation.pdf,Kiss et al.,partial,partial,weak,calibration-mention,9,"een 3×10−4 and 4×10−4. Inthefirstexperiment,wecomputethetenfirstmoments using a double second-order Trotter step with τ ¼0.125. Error suppression and calibration techniques such as XY-8 dynamical decoupling [46,98–101], pulse efficient transpilation [47], Pauli twirling [49,50] with 16 samples, control miti"
Kiss et al. - 2025 - Quantum error mitigation for Fourier moment computation.pdf,Kiss et al.,partial,partial,weak,coherence-time,14,"twirls. tions can often be implemented by pulses with shorter TheresultswithODRareshowninblue,withthelastpoint duration, thus slightly increasing the coherence time of in green denotes the final result appearing in Fig. 5. The the device [47]. raw data (scaled by a factor of 5 for better visibility) is showninvio"
Krebsbach et al. - 2022 - Optimization of Richardson extrapolation for quantum error mitigation.pdf,Krebsbach et al.,na,no,none,,,
Kurita et al. - 2023 - Synergetic quantum error mitigation by randomized compiling and zero-noise extrapolation for the var.pdf,Kurita et al.,na,partial,weak,calibration-mention,2,"oherence. However, these methods are not effective in the presence of coherent noise, and while some kinds of coherent noise can be reduced by better calibration of the hardware, other kinds, such as coherent crosstalk, pose significant challenges with current calibration technology. Furthermore, even a sma"
Kurita et al. - 2023 - Synergetic quantum error mitigation by randomized compiling and zero-noise extrapolation for the var.pdf,Kurita et al.,na,partial,weak,calibration-mention,2,"oherent noise can be reduced by better calibration of the hardware, other kinds, such as coherent crosstalk, pose significant challenges with current calibration technology. Furthermore, even a small miscalibration can result in significant error in the algorithm’s output if the computation is relatively lo"
Kurita et al. - 2023 - Synergetic quantum error mitigation by randomized compiling and zero-noise extrapolation for the var.pdf,Kurita et al.,na,partial,weak,calibration-mention,2,"igible. This represents a situation where the circuit can be executed without loss of coherence, but still suffers from systematic noise due to small calibration errors or small amounts of crosstalk. Such errors can quickly add up in a long circuit and result in a poor output state, greatly harming the perf"
LaRose et al. - 2022 - Error mitigation increases the effective quantum volume of quantum computers.pdf,LaRose et al.,no,partial,weak,calibration-mention,3,"p- to the architecture of the quantum computers we used. tion and clear operational meaning. Normalizing by ad- Indeed, we did not run any additional calibration exper- ditional resources used (gates, shots, qubits, etc.) in iments or use any calibration information to obtain our error-mitigated quantum vol"
LaRose et al. - 2022 - Error mitigation increases the effective quantum volume of quantum computers.pdf,LaRose et al.,no,partial,weak,calibration-mention,3,"Normalizing by ad- Indeed, we did not run any additional calibration exper- ditional resources used (gates, shots, qubits, etc.) in iments or use any calibration information to obtain our error-mitigated quantum volume experiments provides a results. Similar software-level techniques have been used way to d"
LaRose et al. - 2022 - Mitiq A software package for error mitigation on noisy quantum computers.pdf,LaRose et al.,no,partial,weak,calibration-mention,11,olution. This evolution is generated by a suitable time-dependent control of a Hamiltonian that depends on the details of the hardware. Errors in the calibration of control pulses (e.g. pulse-area errors) or the classical noise affecting their implementation (e.g. electronic noise) can generate a dynamical
LaRose et al. - 2022 - Mitiq A software package for error mitigation on noisy quantum computers.pdf,LaRose et al.,no,partial,weak,calibration-mention,12,"ctly defined in the parametric form of Eq. (4) as, for example, in the case of Pauli rotations. In this setting, a noise model approximately modeling calibration and control errors can be expressed with respect to the classical parameter θ. We can assume that the actual gate is generated by a noisy paramete"
LaRose et al. - 2022 - Mitiq A software package for error mitigation on noisy quantum computers.pdf,LaRose et al.,no,partial,weak,hw-noise-mention,16,"n be large [2, 4]. In principle, assuming a perfect tomographic knowledge of the noisy gates O , this method allows for a perfect cancellation of the hardware noise (for a α sufficiently large number of samples). In the remainder of this section, we describe how one can define gate representations and how one can"
LaRose et al. - 2022 - Mitiq A software package for error mitigation on noisy quantum computers.pdf,LaRose et al.,no,partial,weak,hw-noise-mention,18,"Method 1: If the hardware noise model is well approximated by a simplified theoreti- cal quantum channel (e.g. depolarizing or amplitude damping), one can typically apply known anal"
LaRose et al. - 2022 - Mitiq A software package for error mitigation on noisy quantum computers.pdf,LaRose et al.,no,partial,weak,hw-noise-mention,24,"othquan- tum and classical hardware). Moreover, the training data is extracted from near-Clifford circuits which may have a different response to the hardware noise compared to the true circuit of interest. It is also worth noting that this technique requires an efficient classical simulator of near-Clifford circ"
Liao et al. - 2024 - Machine Learning for Practical Quantum Error Mitigation.pdf,Liao et al.,partial,partial,weak,drift-mention,1,"circuit is re- however,quantumnoisecanbeintricatelycomplex,high- compiled into multiple circuits that are logically equiv- dimensional, and can even drift stochastically over time. alent but each with an increased expected number of EarlyexplorationsofML-QEMideashaveshownsigns errors. By analyzing the d"
Liao et al. - 2024 - Machine Learning for Practical Quantum Error Mitigation.pdf,Liao et al.,partial,partial,weak,drift-mention,7,"aspulseshapesandoutputcounts,mayleadtoevenmore butwithsubstantiallylessoverheadinbothtrainingand accurate error mitigation. Second, the effect of the drift execution runtime. of noise in hardware can be studied to optimize the re- In conclusion, our study underscores the potential of sources needed to ad"
Liao et al. - 2024 - Machine Learning for Practical Quantum Error Mitigation.pdf,Liao et al.,partial,partial,weak,drift-mention,16,"rom-scratchMLPmodelsconverged,bothwereoutperformedbyatrained-from-scratchRFmodel. Thisprovides evidence that ML-QEM can be efficient in training. the drift in noise affecting the ML model performance, we show evidence that MLP can be efficiently adapted to new device noise and that RF can be trained as e"
Liao et al. - 2024 - Machine Learning for Practical Quantum Error Mitigation.pdf,Liao et al.,partial,partial,weak,calibration-mention,12,"coherent CNOT error, injected as a CNOT over-rotational angle, is not native to the fake backends (representative of real devices using measured and calibrated model and noise parameters), and was added in cases where we tried to investigate the performance of the ML models under relatively strong coherent"
Liao et al. - 2024 - Machine Learning for Practical Quantum Error Mitigation.pdf,Liao et al.,partial,partial,weak,calibration-mention,19,"to the circuits and the observed expectation values as a function of that noise. Unlike PEC, ZNE does not require explicit noise characterization or calibration, operating under the primary assumption that the impact of the noise on the expectation values scales predictably with the amplified noise level."
Liao et al. - 2024 - Machine Learning for Practical Quantum Error Mitigation.pdf,Liao et al.,partial,partial,weak,calibration-mention,19,"with PEC. This complexity arises from both the indeterminate functional form of the expectation value under unknown noise levels and the challenge of calibrating the M experimental noise amplification factors {λ }. Generally, the cost of ZNE is i anticipated to scale exponentially with M, approximated loose"
Liao et al. - 2024 - Machine Learning for Practical Quantum Error Mitigation.pdf,Liao et al.,partial,partial,weak,calibration-mention,20,"20 3. Probabilistic Error Amplification (PEA) A main challenge for ZNE is the lack of a precise calibration of added noise, leading to imprecision. This situation hasrecentlybeenimprovedexperimentallybycombiningZNEwiththenoiselearninganderrorinjectionofP"
Liao et al. - 2024 - Machine Learning for Practical Quantum Error Mitigation.pdf,Liao et al.,partial,partial,weak,calibration-mention,20,"probabilistic error amplification (PEA) [9, 11]. The PEC–learned noise model is well suited for amplifying the noise in ZNE in a well-controlled and calibrated manner. Using the PEC notation introduced above, the scaled the i-th noise channel Λ1+α, where α is a tuning parameter, can be obtained from scalin"
Liao et al. - 2024 - Machine Learning for Practical Quantum Error Mitigation.pdf,Liao et al.,partial,partial,weak,coherence-time,10,"dthatMLPsare to the low-noise regime (e.g., setting encoded gate error also susceptible to overfitting in this context. close to zero and the encoded coherence times to some largevalue)allowstheGNNtoextrapolatetonearnoise- freeexpectationvalueswithoutevertrainingontheideal 4. Graph Neural Network values, and thus"
Liao et al. - 2024 - Machine Learning for Practical Quantum Error Mitigation.pdf,Liao et al.,partial,partial,weak,coherence-time,10,"operation such as a gate. These CODE AVAILABILITY nodes are assigned vectors containing information about the gate type, gate errors, as well as the coherence times and readout errors of the qubits on which the gate oper- We make the source code for simulations and hard- ates. Additionaldeviceandqubitcharacteriz"
Liu and Cai - 2025 - Quantum Error Mitigation for Sampling Algorithms.pdf,Liu & Cai,na,no,none,,,
Lorenz et al. - 2025 - Systematic benchmarking of quantum computers status and recommendations.pdf,Lorenz et al.,partial,partial,weak,calibration-mention,8,"sons, T and T times Indeed, one can perform RB on the logical level, and can 1 2 are today less used (and will no further be considered in this hence calibrate and benchmark the performance of quantum document). gatesonthelogicallevelofaquantumerrorcorrectedquantum Asiswell-known,thedimensionoftherelevantve"
Lorenz et al. - 2025 - Systematic benchmarking of quantum computers status and recommendations.pdf,Lorenz et al.,partial,partial,weak,calibration-mention,10,"the instruction set sent to the quantum pro- tem benchmarks, which provided comparative analysis across cessor, via computer-internal automation and calibration, to different machines using low-level performance indicators, dataprocessinganddataprovision.Benchmarkingofsoftware such as instructions per seco"
Lorenz et al. - 2025 - Systematic benchmarking of quantum computers status and recommendations.pdf,Lorenz et al.,partial,partial,weak,calibration-mention,11,"ar algebra, as stated above), occur due to factors such as queuing delays, automated sys- another lesson learned from HPC is the need for getting tem calibration, and time consumed by classical data pro- information about the performance of each part involved in cessing. Given these considerations, various"
Lorenz et al. - 2025 - Systematic benchmarking of quantum computers status and recommendations.pdf,Lorenz et al.,partial,partial,weak,coherence-time,6,"nd data analysis methods. • Qubit-coherence benchmarking protocol: It involves Flowcharts as diagrams can also outline the benchmarking measuring the coherence time of qubits to assess how process,showingthesequenceofstepsinvolvedinexecutinga long they can maintain their quantum state before deco- benchmark.Final"
Lorenz et al. - 2025 - Systematic benchmarking of quantum computers status and recommendations.pdf,Lorenz et al.,partial,partial,weak,coherence-time,8,"S) [65, 66]. Also, one can addition, (2) these two numbers are basis-dependent. Finally, perform cross-talk tomography based on RB data [67]. (3) the coherence times offer at most a lower bound on error An increasingly important development is that of bench- rates, but barely allow one to make a predictive statem"
Lorenz et al. - 2025 - Systematic benchmarking of quantum computers status and recommendations.pdf,Lorenz et al.,partial,partial,weak,coherence-time,14,"However, additional control hardware used with metrics such as the quantum volume, the may and likely will result in increasing system size. As such, coherence time, the gate fidelity etc. to estimating the re- volume per qubit may be an interesting number to track for sourcesusedbythealgorithmssuchase.g.,thelear"
Majumdar et al. - 2023 - Best Practices for Quantum Error Mitigation with Digital Zero-Noise Extrapolation.pdf,Majumdar et al.,partial,partial,weak,calibration-mention,2,"ifferent be sampled for partial noise factors; the noise factors and structures and, therefore, noise profiles. extrapolator can be chosen based on a calibration; and that ZNE fails for flat noise profiles when noise saturates given practical limits on shots. Notably, we emphasize that these conclusions are"
Majumdar et al. - 2023 - Best Practices for Quantum Error Mitigation with Digital Zero-Noise Extrapolation.pdf,Majumdar et al.,partial,partial,weak,calibration-mention,2,"se. While its own inverse, although more precise circuit-level inverses global folding confers resistance to time-correlated noise, that require some calibration can enable even more accurate it is conceptually more straightforward to locally amplify noiseamplification[14].)Therefore,inthissection,wediscuss"
Majumdar et al. - 2023 - Best Practices for Quantum Error Mitigation with Digital Zero-Noise Extrapolation.pdf,Majumdar et al.,partial,partial,weak,calibration-mention,3,"later in the circuit and in which each gate on each qubit has different errors, respectively, they are less broadly generalizable—for instance, gate calibrations can be- comestale.Therefore,wesuggesttorandomlysamplemultiple Fig.5. Thestandarddeviationof⟨Z⟩withnumberofshotsscalesas √ a partially folded circ"
Majumdar et al. - 2023 - Best Practices for Quantum Error Mitigation with Digital Zero-Noise Extrapolation.pdf,Majumdar et al.,partial,partial,weak,calibration-mention,4,"proach, however, does not scale towards larger systems of the imminent future where the ideal values cannot be computed classically for verification. Calibration. A more informed approach is to calibrate dZNE by running circuits similar to the target circuits for whichtheidealexpectationvaluesareknown,deter"
Majumdar et al. - 2023 - Best Practices for Quantum Error Mitigation with Digital Zero-Noise Extrapolation.pdf,Majumdar et al.,partial,partial,weak,calibration-mention,4,"er systems of the imminent future where the ideal values cannot be computed classically for verification. Calibration. A more informed approach is to calibrate dZNE by running circuits similar to the target circuits for whichtheidealexpectationvaluesareknown,determiningthe best settings for zero-noise extra"
Majumdar et al. - 2023 - Best Practices for Quantum Error Mitigation with Digital Zero-Noise Extrapolation.pdf,Majumdar et al.,partial,partial,weak,calibration-mention,4,"gates that make the target non- trivial to simulate on classical computers are transformed into classically simulable Clifford circuits, and dZNE is calibrated on those. To further illustrate the point that different combinations of noise factors and extrapolation functions perform best for different circu"
Majumdar et al. - 2023 - Best Practices for Quantum Error Mitigation with Digital Zero-Noise Extrapolation.pdf,Majumdar et al.,partial,partial,weak,calibration-mention,4,"s with varying two-qubit depth (0 to 40), depolarizing gate error (0.1% to 4%), and 8,000 shots per noise factor. In Fig. 6 we plot the results as a “calibration phase diagram”. In (a), the noise- factors are 1, 3, and 5. We find that at smaller two-qubit gate depthsanderrors,wherethenoiseisweak,linearextra"
Majumdar et al. - 2023 - Best Practices for Quantum Error Mitigation with Digital Zero-Noise Extrapolation.pdf,Majumdar et al.,partial,partial,weak,calibration-mention,4,"e extrapolation function to extrapolate to the correctzero-noisevalue,thusshowingpreferenceforquadratic (Q) and exponential (E) extrapolators. Fig.6. CalibrationphasediagramsfordZNEshowingthebestextrapolator for 6-qubit brickwork circuits with increasing two-qubit gate depth and An important region of this"
Majumdar et al. - 2023 - Best Practices for Quantum Error Mitigation with Digital Zero-Noise Extrapolation.pdf,Majumdar et al.,partial,partial,weak,calibration-mention,4,"ionphasediagramsfordZNEshowingthebestextrapolator for 6-qubit brickwork circuits with increasing two-qubit gate depth and An important region of this calibration phase diagram is depolarizing gate error. The regions are linear (“L”), quadratic (“Q”), and toward the upper-right corner, marked as NF (no fit)"
Majumdar et al. - 2023 - Best Practices for Quantum Error Mitigation with Digital Zero-Noise Extrapolation.pdf,Majumdar et al.,partial,partial,weak,calibration-mention,4,"the case of using from the ideal expectation value by 0.4. noise factors that are not odd, positive integers, one should In Fig. 6(b), we compute the calibration phase diagram for considersamplingmultiplepartiallyfoldedcircuits;seeFig.4. a smaller range of noise factors of 1, 1.1, and 1.2. Within Finally, w"
Majumdar et al. - 2023 - Best Practices for Quantum Error Mitigation with Digital Zero-Noise Extrapolation.pdf,Majumdar et al.,partial,partial,weak,calibration-mention,4,"um depends on the extrapolation function, anomalous entries due to random sampling, we find that the is problem-dependent and, therefore, can also be calibrated in 8484 Authorized licensed use limited to: Ostbayerische Technische Hochschule Regensburg. Downloaded on February 04,2026 at 14:26:50 UTC from IEE"
Majumdar et al. - 2023 - Best Practices for Quantum Error Mitigation with Digital Zero-Noise Extrapolation.pdf,Majumdar et al.,partial,partial,weak,calibration-mention,5,"rror mitigation, 0 4 8 12 16 20 24 28 32 36 40 2Q depth whereitiswellknownthatreadouterrorscanbecorrectedon noisy bitstrings by measuring the readout calibration matrix. With the readout-corrected bitstrings, expectation values can then be computed in advance of zero-noise extrapolation. In Fig. 7, we demon"
Majumdar et al. - 2023 - Best Practices for Quantum Error Mitigation with Digital Zero-Noise Extrapolation.pdf,Majumdar et al.,partial,partial,weak,calibration-mention,6,"t practices for digital zero-noise ex- trapolation (dZNE) for QEM, suggest specific prescriptions for the noise amplification, circuit execution, and calibration ofthebestsettingsforextrapolation.Toaddressthelimitations of dZNE in handling errors beyond incoherent ones, such as SPAM errors and coherent erro"
Mamedaliev et al. - 2026 - A framework to evaluate the performance of Variational Quantum Algorithms.pdf,Mamedaliev et al.,na,no,none,,,
"Maupin et al. - 2024 - Error mitigation, optimization, and extrapolation on a trapped ion testbed.pdf",Maupin et al.,yes,yes,strong,recalibration,11,"00 samples per projective measurement. Within this Bydecreasingthepowerappliedtothesesidebands,we range we found that changing the parameter only had recalibrate the system to a smaller detuning and deter- an effect on the energy within the range of -15kHz to minehowmuchnoiseisaddedinthisprocessbymeasur- -7.5"
"Maupin et al. - 2024 - Error mitigation, optimization, and extrapolation on a trapped ion testbed.pdf",Maupin et al.,yes,yes,weak,drift-mention,6,"Hartree. As such, we consider three broad categories of errors. We first consider potential errors at the gate level, based optimization before qubit-drift starts to become a prob- on existing theory and modeled as noise channels. We lem, meaning we can expect relative errors on the order then discuss th"
